[INFO] [1729174421.341131]: Waiting for sensor data...
[INFO] [1729174421.443595]: Calculated Dynamic CoM: x=5.09295707176, y=-0.987625606921, z=25.6044681209
[INFO] [1729174421.443835]: Projected CoM on the ground: x=5.09295707176, y=-0.987625606921, z=0
[INFO] [1729174421.443962]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174427.241615]: Projected CoM on the ground: x=-0.594187525839, y=-1.07205049831, z=0
[INFO] [1729174427.241840]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174427.242033]: Calculated Dynamic ZMP: x=-1.12986358508, y=1.35435418463
[INFO] [1729174427.242221]: Calculated ZMP: x=-1.12986358508, y=1.35435418463
[INFO] [1729174427.341349]: Calculated Dynamic CoM: x=4.41635953606, y=-0.790462406973, z=25.7222817352
[INFO] [1729174427.341598]: Projected CoM on the ground: x=4.41635953606, y=-0.790462406973, z=0
[INFO] [1729174427.341763]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174427.341954]: Calculated Dynamic ZMP: x=8.50874238281, y=0.344362326509
[INFO] [1729174427.342169]: Calculated ZMP: x=8.50874238281, y=0.344362326509
[INFO] [1729174427.441350]: Calculated Dynamic CoM: x=1.25336521756, y=-0.629710708668, z=26.023601781
[INFO] [1729174427.441622]: Projected CoM on the ground: x=1.25336521756, y=-0.629710708668, z=0
[INFO] [1729174427.441837]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174427.442013]: Calculated Dynamic ZMP: x=2.78914816285, y=11.506510997
[INFO] [1729174427.442172]: Calculated ZMP: x=2.78914816285, y=11.506510997
[INFO] [1729174427.541348]: Calculated Dynamic CoM: x=5.3191699931, y=0.190007502535, z=25.5168676568
[INFO] [1729174427.541617]: Projected CoM on the ground: x=5.3191699931, y=0.190007502535, z=0
[INFO] [1729174427.541830]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174427.542011]: Calculated Dynamic ZMP: x=9.53073427876, y=4.70369674819
[INFO] [1729174427.542177]: Calculated ZMP: x=9.53073427876, y=4.70369674819
[INFO] [1729174427.641427]: Calculated Dynamic CoM: x=8.0961539064, y=-0.708837642672, z=24.8169010649
[INFO] [1729174427.641927]: Projected CoM on the ground: x=8.0961539064, y=-0.708837642672, z=0
[INFO] [1729174427.642252]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174427.642413]: Calculated Dynamic ZMP: x=16.2978100273, y=0.19640596229
[INFO] [1729174427.642568]: Calculated ZMP: x=16.2978100273, y=0.19640596229
[INFO] [1729174427.741383]: Calculated Dynamic CoM: x=-6.89434307497, y=-0.385265818441, z=25.2455168432
[INFO] [1729174427.741681]: Projected CoM on the ground: x=-6.89434307497, y=-0.385265818441, z=0
[INFO] [1729174427.741900]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174427.742047]: Calculated Dynamic ZMP: x=-15.702386465, y=-3.34265762512
[INFO] [1729174427.742188]: Calculated ZMP: x=-15.702386465, y=-3.34265762512
[INFO] [1729174427.841348]: Calculated Dynamic CoM: x=-2.88403990873, y=-1.4141436165, z=25.9772702196
[INFO] [1729174427.841599]: Projected CoM on the ground: x=-2.88403990873, y=-1.4141436165, z=0
[INFO] [1729174427.841763]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174427.841930]: Calculated Dynamic ZMP: x=-6.06086137954, y=2.4326526094
[INFO] [1729174427.842071]: Calculated ZMP: x=-6.06086137954, y=2.4326526094
[INFO] [1729174427.941348]: Calculated Dynamic CoM: x=4.50396308148, y=-0.538538514945, z=25.7439055699
[INFO] [1729174427.941679]: Projected CoM on the ground: x=4.50396308148, y=-0.538538514945, z=0
[INFO] [1729174427.941911]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174427.942098]: Calculated Dynamic ZMP: x=8.45877401987, y=1.79823187419
[INFO] [1729174427.942279]: Calculated ZMP: x=8.45877401987, y=1.79823187419
[INFO] [1729174428.041355]: Calculated Dynamic CoM: x=3.85924187983, y=0.65903687582, z=25.7737399049
[INFO] [1729174428.041629]: Projected CoM on the ground: x=3.85924187983, y=0.65903687582, z=0
[INFO] [1729174428.042046]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174428.042239]: Calculated Dynamic ZMP: x=8.93484634256, y=14.6842142831
[INFO] [1729174428.042412]: Calculated ZMP: x=8.93484634256, y=14.6842142831
[INFO] [1729174428.141308]: Calculated Dynamic CoM: x=4.72594589852, y=0.0425067997276, z=25.6326115952
[INFO] [1729174428.141544]: Projected CoM on the ground: x=4.72594589852, y=0.0425067997276, z=0
[INFO] [1729174428.141717]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174428.141875]: Calculated Dynamic ZMP: x=8.90003167452, y=5.06307284373
[INFO] [1729174428.142002]: Calculated ZMP: x=8.90003167452, y=5.06307284373
[INFO] [1729174428.241325]: Calculated Dynamic CoM: x=8.60743232882, y=-0.296688323605, z=24.6410588332
[INFO] [1729174428.241589]: Projected CoM on the ground: x=8.60743232882, y=-0.296688323605, z=0
[INFO] [1729174428.241752]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174428.241915]: Calculated Dynamic ZMP: x=18.0766919299, y=1.91914607201
[INFO] [1729174428.242041]: Calculated ZMP: x=18.0766919299, y=1.91914607201
[INFO] [1729174428.341312]: Calculated Dynamic CoM: x=2.14684919999, y=-0.748079538989, z=26.0552944347
[INFO] [1729174428.341566]: Projected CoM on the ground: x=2.14684919999, y=-0.748079538989, z=0
[INFO] [1729174428.341768]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174428.341925]: Calculated Dynamic ZMP: x=4.12854571876, y=2.18431660999
[INFO] [1729174428.342050]: Calculated ZMP: x=4.12854571876, y=2.18431660999
[INFO] [1729174428.441638]: Calculated Dynamic CoM: x=4.56168648107, y=-1.02182810975, z=25.739753818
[INFO] [1729174428.442187]: Projected CoM on the ground: x=4.56168648107, y=-1.02182810975, z=0
[INFO] [1729174428.442439]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174428.442669]: Calculated Dynamic ZMP: x=8.39580432231, y=-1.11468016053
[INFO] [1729174428.442938]: Calculated ZMP: x=8.39580432231, y=-1.11468016053
[INFO] [1729174428.541347]: Calculated Dynamic CoM: x=8.78309646876, y=-1.18537637745, z=24.5702123615
[INFO] [1729174428.541616]: Projected CoM on the ground: x=8.78309646876, y=-1.18537637745, z=0
[INFO] [1729174428.541855]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174428.541992]: Calculated Dynamic ZMP: x=17.4133354985, y=-1.68302796029
[INFO] [1729174428.542119]: Calculated ZMP: x=17.4133354985, y=-1.68302796029
[INFO] [1729174428.641316]: Calculated Dynamic CoM: x=2.65708201734, y=-0.0508580579923, z=25.9228821909
[INFO] [1729174428.641567]: Projected CoM on the ground: x=2.65708201734, y=-0.0508580579923, z=0
[INFO] [1729174428.641743]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174428.641899]: Calculated Dynamic ZMP: x=6.5817330424, y=14.2962723056
[INFO] [1729174428.642029]: Calculated ZMP: x=6.5817330424, y=14.2962723056
[INFO] [1729174428.741316]: Calculated Dynamic CoM: x=3.95855006943, y=-0.462357624587, z=25.7577611896
[INFO] [1729174428.741571]: Projected CoM on the ground: x=3.95855006943, y=-0.462357624587, z=0
[INFO] [1729174428.741765]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174428.741965]: Calculated Dynamic ZMP: x=7.35094058658, y=2.58218066067
[INFO] [1729174428.742096]: Calculated ZMP: x=7.35094058658, y=2.58218066067
[INFO] [1729174428.841319]: Calculated Dynamic CoM: x=6.87395449874, y=-0.463068633383, z=25.1797315263
[INFO] [1729174428.841585]: Projected CoM on the ground: x=6.87395449874, y=-0.463068633383, z=0
[INFO] [1729174428.841841]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174428.842021]: Calculated Dynamic ZMP: x=14.4578957371, y=1.71125163917
[INFO] [1729174428.842156]: Calculated ZMP: x=14.4578957371, y=1.71125163917
[INFO] [1729174428.941316]: Calculated Dynamic CoM: x=3.46218625238, y=-0.525605393152, z=25.9281636592
[INFO] [1729174428.941583]: Projected CoM on the ground: x=3.46218625238, y=-0.525605393152, z=0
[INFO] [1729174428.941813]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174428.941953]: Calculated Dynamic ZMP: x=6.33172029315, y=2.48036185969
[INFO] [1729174428.942078]: Calculated ZMP: x=6.33172029315, y=2.48036185969
[INFO] [1729174429.041313]: Calculated Dynamic CoM: x=5.29105194669, y=-0.854493069742, z=25.6166883269
[INFO] [1729174429.041552]: Projected CoM on the ground: x=5.29105194669, y=-0.854493069742, z=0
[INFO] [1729174429.041709]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174429.041860]: Calculated Dynamic ZMP: x=9.78924534868, y=-0.253409525849
[INFO] [1729174429.041986]: Calculated ZMP: x=9.78924534868, y=-0.253409525849
[INFO] [1729174429.141315]: Calculated Dynamic CoM: x=8.34826685052, y=-1.32473616088, z=24.7329002237
[INFO] [1729174429.141561]: Projected CoM on the ground: x=8.34826685052, y=-1.32473616088, z=0
[INFO] [1729174429.141711]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174429.141862]: Calculated Dynamic ZMP: x=16.5210433391, y=-2.24403812881
[INFO] [1729174429.141996]: Calculated ZMP: x=16.5210433391, y=-2.24403812881
[INFO] [1729174429.241555]: Calculated Dynamic CoM: x=0.649148084845, y=-0.965001658623, z=26.0556038095
[INFO] [1729174429.242089]: Projected CoM on the ground: x=0.649148084845, y=-0.965001658623, z=0
[INFO] [1729174429.242316]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174429.242497]: Calculated Dynamic ZMP: x=1.22688168704, y=0.357558577809
[INFO] [1729174429.242678]: Calculated ZMP: x=1.22688168704, y=0.357558577809
[INFO] [1729174429.341991]: Calculated Dynamic CoM: x=4.61156304431, y=-0.871323415264, z=25.6208436303
[INFO] [1729174429.342462]: Projected CoM on the ground: x=4.61156304431, y=-0.871323415264, z=0
[INFO] [1729174429.342665]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174429.342800]: Calculated Dynamic ZMP: x=8.97368840395, y=-0.19224849202
[INFO] [1729174429.342928]: Calculated ZMP: x=8.97368840395, y=-0.19224849202
[INFO] [1729174429.441314]: Calculated Dynamic CoM: x=10.150409093, y=-0.621599589961, z=24.0285272423
[INFO] [1729174429.441572]: Projected CoM on the ground: x=10.150409093, y=-0.621599589961, z=0
[INFO] [1729174429.441748]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174429.441897]: Calculated Dynamic ZMP: x=18.7906433783, y=0.141525525724
[INFO] [1729174429.442021]: Calculated ZMP: x=18.7906433783, y=0.141525525724
[INFO] [1729174429.541311]: Calculated Dynamic CoM: x=-0.411353870199, y=-0.971241099458, z=26.13190724
[INFO] [1729174429.541559]: Projected CoM on the ground: x=-0.411353870199, y=-0.971241099458, z=0
[INFO] [1729174429.541725]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174429.541882]: Calculated Dynamic ZMP: x=-0.72279436414, y=-3.71495074447
[INFO] [1729174429.542048]: Calculated ZMP: x=-0.72279436414, y=-3.71495074447
[INFO] [1729174429.641317]: Calculated Dynamic CoM: x=3.33185257761, y=-1.15861382929, z=25.9212488717
[INFO] [1729174429.641545]: Projected CoM on the ground: x=3.33185257761, y=-1.15861382929, z=0
[INFO] [1729174429.641763]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174429.642039]: Calculated Dynamic ZMP: x=6.85779737134, y=-2.38857396822
[INFO] [1729174429.642230]: Calculated ZMP: x=6.85779737134, y=-2.38857396822
[INFO] [1729174429.741311]: Calculated Dynamic CoM: x=5.63917016508, y=-1.05308554004, z=25.4931245383
[INFO] [1729174429.741568]: Projected CoM on the ground: x=5.63917016508, y=-1.05308554004, z=0
[INFO] [1729174429.741773]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174429.741934]: Calculated Dynamic ZMP: x=11.1964591227, y=-1.27735038985
[INFO] [1729174429.742096]: Calculated ZMP: x=11.1964591227, y=-1.27735038985
[INFO] [1729174429.841322]: Calculated Dynamic CoM: x=-0.165844387056, y=-1.01321231717, z=26.0674389609
[INFO] [1729174429.841590]: Projected CoM on the ground: x=-0.165844387056, y=-1.01321231717, z=0
[INFO] [1729174429.841825]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174429.842192]: Calculated Dynamic ZMP: x=-0.288179033153, y=0.31901487695
[INFO] [1729174429.842339]: Calculated ZMP: x=-0.288179033153, y=0.31901487695
[INFO] [1729174429.941319]: Calculated Dynamic CoM: x=2.06497171101, y=-0.995820403094, z=25.944133167
[INFO] [1729174429.941584]: Projected CoM on the ground: x=2.06497171101, y=-0.995820403094, z=0
[INFO] [1729174429.941769]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174429.941990]: Calculated Dynamic ZMP: x=4.00960118979, y=-0.927146732318
[INFO] [1729174429.942162]: Calculated ZMP: x=4.00960118979, y=-0.927146732318
[INFO] [1729174430.041437]: Calculated Dynamic CoM: x=9.53445225097, y=-0.876734668063, z=24.2616440628
[INFO] [1729174430.042062]: Projected CoM on the ground: x=9.53445225097, y=-0.876734668063, z=0
[INFO] [1729174430.042343]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174430.042546]: Calculated Dynamic ZMP: x=19.5848693401, y=-0.543436157882
[INFO] [1729174430.042728]: Calculated ZMP: x=19.5848693401, y=-0.543436157882
[INFO] [1729174430.141444]: Calculated Dynamic CoM: x=2.55409973479, y=-1.11432660459, z=26.0112648132
[INFO] [1729174430.141753]: Projected CoM on the ground: x=2.55409973479, y=-1.11432660459, z=0
[INFO] [1729174430.142021]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174430.142239]: Calculated Dynamic ZMP: x=4.81592772593, y=-2.06983969062
[INFO] [1729174430.142421]: Calculated ZMP: x=4.81592772593, y=-2.06983969062
[INFO] [1729174430.241314]: Calculated Dynamic CoM: x=7.65943103708, y=-1.38448081808, z=24.9911710131
[INFO] [1729174430.241556]: Projected CoM on the ground: x=7.65943103708, y=-1.38448081808, z=0
[INFO] [1729174430.241703]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174430.241852]: Calculated Dynamic ZMP: x=15.5904510115, y=-2.64750382542
[INFO] [1729174430.241977]: Calculated ZMP: x=15.5904510115, y=-2.64750382542
[INFO] [1729174430.341314]: Calculated Dynamic CoM: x=6.96846758208, y=-0.955241697299, z=25.1811040502
[INFO] [1729174430.341557]: Projected CoM on the ground: x=6.96846758208, y=-0.955241697299, z=0
[INFO] [1729174430.341716]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174430.341869]: Calculated Dynamic ZMP: x=14.2428752231, y=-0.781312618295
[INFO] [1729174430.341996]: Calculated ZMP: x=14.2428752231, y=-0.781312618295
[INFO] [1729174430.441314]: Calculated Dynamic CoM: x=1.42904364496, y=-0.91082917328, z=26.0457300032
[INFO] [1729174430.441578]: Projected CoM on the ground: x=1.42904364496, y=-0.91082917328, z=0
[INFO] [1729174430.441777]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174430.442186]: Calculated Dynamic ZMP: x=2.75006332057, y=0.630321284555
[INFO] [1729174430.442372]: Calculated ZMP: x=2.75006332057, y=0.630321284555
[INFO] [1729174430.541315]: Calculated Dynamic CoM: x=0.939556971149, y=-0.984665548192, z=26.0049886256
[INFO] [1729174430.541576]: Projected CoM on the ground: x=0.939556971149, y=-0.984665548192, z=0
[INFO] [1729174430.541774]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174430.542029]: Calculated Dynamic ZMP: x=1.80442346684, y=-0.571929402739
[INFO] [1729174430.542200]: Calculated ZMP: x=1.80442346684, y=-0.571929402739
[INFO] [1729174430.641362]: Calculated Dynamic CoM: x=12.2333235368, y=-0.479987482426, z=23.029958961
[INFO] [1729174430.641651]: Projected CoM on the ground: x=12.2333235368, y=-0.479987482426, z=0
[INFO] [1729174430.641905]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174430.642110]: Calculated Dynamic ZMP: x=22.3296383093, y=0.32837339588
[INFO] [1729174430.642305]: Calculated ZMP: x=22.3296383093, y=0.32837339588
[INFO] [1729174430.741357]: Calculated Dynamic CoM: x=1.69596511582, y=-1.34700958794, z=26.0623864466
[INFO] [1729174430.741629]: Projected CoM on the ground: x=1.69596511582, y=-1.34700958794, z=0
[INFO] [1729174430.741819]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174430.741957]: Calculated Dynamic ZMP: x=4.23078863877, y=-7.57825336344
[INFO] [1729174430.742084]: Calculated ZMP: x=4.23078863877, y=-7.57825336344
[INFO] [1729174430.841454]: Calculated Dynamic CoM: x=2.46485454502, y=-1.15743483602, z=26.0285105112
[INFO] [1729174430.841876]: Projected CoM on the ground: x=2.46485454502, y=-1.15743483602, z=0
[INFO] [1729174430.842162]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174430.842369]: Calculated Dynamic ZMP: x=4.88509452369, y=-2.65456608391
[INFO] [1729174430.842566]: Calculated ZMP: x=4.88509452369, y=-2.65456608391
[INFO] [1729174430.941356]: Calculated Dynamic CoM: x=3.48376709983, y=-0.9015540025, z=25.8970727532
[INFO] [1729174430.941611]: Projected CoM on the ground: x=3.48376709983, y=-0.9015540025, z=0
[INFO] [1729174430.941779]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174430.941979]: Calculated Dynamic ZMP: x=7.24633754819, y=-0.106568379015
[INFO] [1729174430.942126]: Calculated ZMP: x=7.24633754819, y=-0.106568379015
[INFO] [1729174431.041370]: Calculated Dynamic CoM: x=-1.04186120456, y=-1.08949892625, z=26.0456514991
[INFO] [1729174431.041632]: Projected CoM on the ground: x=-1.04186120456, y=-1.08949892625, z=0
[INFO] [1729174431.041907]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174431.042117]: Calculated Dynamic ZMP: x=-2.04386552182, y=0.933890713563
[INFO] [1729174431.042261]: Calculated ZMP: x=-2.04386552182, y=0.933890713563
[INFO] [1729174431.141444]: Calculated Dynamic CoM: x=-3.28925278964, y=-1.42269895854, z=25.7839206277
[INFO] [1729174431.141866]: Projected CoM on the ground: x=-3.28925278964, y=-1.42269895854, z=0
[INFO] [1729174431.142159]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174431.142417]: Calculated Dynamic ZMP: x=-6.77960960832, y=1.91937731465
[INFO] [1729174431.142676]: Calculated ZMP: x=-6.77960960832, y=1.91937731465
[INFO] [1729174431.241351]: Calculated Dynamic CoM: x=10.7415501039, y=0.621802434727, z=23.7458317696
[INFO] [1729174431.241600]: Projected CoM on the ground: x=10.7415501039, y=0.621802434727, z=0
[INFO] [1729174431.241766]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174431.241932]: Calculated Dynamic ZMP: x=22.2331718502, y=4.42599044766
[INFO] [1729174431.242073]: Calculated ZMP: x=22.2331718502, y=4.42599044766
[INFO] [1729174431.341359]: Calculated Dynamic CoM: x=-0.656655528638, y=-1.03614104139, z=26.1277872617
[INFO] [1729174431.341634]: Projected CoM on the ground: x=-0.656655528638, y=-1.03614104139, z=0
[INFO] [1729174431.341849]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174431.342019]: Calculated Dynamic ZMP: x=-1.1739620556, y=0.0542729009075
[INFO] [1729174431.342176]: Calculated ZMP: x=-1.1739620556, y=0.0542729009075
[INFO] [1729174431.441348]: Calculated Dynamic CoM: x=0.164920153003, y=-1.025763121, z=26.1606768565
[INFO] [1729174431.441611]: Projected CoM on the ground: x=0.164920153003, y=-1.025763121, z=0
[INFO] [1729174431.441871]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174431.442015]: Calculated Dynamic ZMP: x=0.489353393993, y=-3.57772593835
[INFO] [1729174431.442151]: Calculated ZMP: x=0.489353393993, y=-3.57772593835
[INFO] [1729174431.541356]: Calculated Dynamic CoM: x=1.57947973235, y=-0.949165589712, z=26.0842303339
[INFO] [1729174431.541588]: Projected CoM on the ground: x=1.57947973235, y=-0.949165589712, z=0
[INFO] [1729174431.541745]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174431.541983]: Calculated Dynamic ZMP: x=3.18445634949, y=-0.084728786642
[INFO] [1729174431.542138]: Calculated ZMP: x=3.18445634949, y=-0.084728786642
[INFO] [1729174431.641350]: Calculated Dynamic CoM: x=-0.399234479358, y=-1.06809905732, z=26.0850615205
[INFO] [1729174431.641577]: Projected CoM on the ground: x=-0.399234479358, y=-1.06809905732, z=0
[INFO] [1729174431.641767]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174431.641920]: Calculated Dynamic ZMP: x=-0.824878410667, y=2.30937841517
